Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 11/06/2020
Code Year    ARDY   Cohort        ASFR
SWE  1970     44     1926      0.00261
SWE  1970     45     1925      0.00142
SWE  1970     46     1924      0.00100
SWE  1970     47     1923      0.00029
SWE  1970     48     1922      0.00019
SWE  1970     49     1921      0.00009
SWE  1970     50     1920      0.00000
SWE  1970     51     1919      0.00000
SWE  1970     52     1918      0.00002
SWE  1970     53     1917      0.00000
SWE  1970     54     1916      0.00000
SWE  1970     55+    1915-     0.00000
SWE  1971     12-    1959+     0.00000
SWE  1971     13     1958      0.00006
SWE  1971     14     1957      0.00011
SWE  1971     15     1956      0.00136
SWE  1971     16     1955      0.00593
SWE  1971     17     1954      0.02086
SWE  1971     18     1953      0.04062
SWE  1971     19     1952      0.06277
SWE  1971     20     1951      0.08412
SWE  1971     21     1950      0.10421
SWE  1971     22     1949      0.12065
SWE  1971     23     1948      0.13475
SWE  1971     24     1947      0.14376
SWE  1971     25     1946      0.14847
SWE  1971     26     1945      0.14835
SWE  1971     27     1944      0.13790
SWE  1971     28     1943      0.12845
SWE  1971     29     1942      0.11530
SWE  1971     30     1941      0.10266
SWE  1971     31     1940      0.08753
SWE  1971     32     1939      0.07344
SWE  1971     33     1938      0.06353
SWE  1971     34     1937      0.05255
SWE  1971     35     1936      0.04331
SWE  1971     36     1935      0.03517
SWE  1971     37     1934      0.02902
SWE  1971     38     1933      0.02165
SWE  1971     39     1932      0.01783
SWE  1971     40     1931      0.01301
SWE  1971     41     1930      0.00952
SWE  1971     42     1929      0.00607
SWE  1971     43     1928      0.00431
SWE  1971     44     1927      0.00267
SWE  1971     45     1926      0.00139
SWE  1971     46     1925      0.00050
SWE  1971     47     1924      0.00022
SWE  1971     48     1923      0.00012
SWE  1971     49     1922      0.00006
SWE  1971     50     1921      0.00000
SWE  1971     51     1920      0.00000
SWE  1971     52     1919      0.00000
SWE  1971     53     1918      0.00002
SWE  1971     54     1917      0.00000
SWE  1971     55+    1916-     0.00000
SWE  1972     12-    1960+     0.00000
SWE  1972     13     1959      0.00002
SWE  1972     14     1958      0.00012
SWE  1972     15     1957      0.00089
SWE  1972     16     1956      0.00610
SWE  1972     17     1955      0.02034
SWE  1972     18     1954      0.03915
SWE  1972     19     1953      0.06085
SWE  1972     20     1952      0.08208
SWE  1972     21     1951      0.10190
SWE  1972     22     1950      0.12058
SWE  1972     23     1949      0.13349
SWE  1972     24     1948      0.14129
SWE  1972     25     1947      0.14737
SWE  1972     26     1946      0.14334
SWE  1972     27     1945      0.13860
SWE  1972     28     1944      0.12661
SWE  1972     29     1943      0.11341
SWE  1972     30     1942      0.10179
SWE  1972     31     1941      0.08473
SWE  1972     32     1940      0.07317
SWE  1972     33     1939      0.05928
SWE  1972     34     1938      0.04847
SWE  1972     35     1937      0.04003
SWE  1972     36     1936      0.03193
SWE  1972     37     1935      0.02630
SWE  1972     38     1934      0.02198
SWE  1972     39     1933      0.01571
SWE  1972     40     1932      0.01202
SWE  1972     41     1931      0.00860
SWE  1972     42     1930      0.00589
SWE  1972     43     1929      0.00395
SWE  1972     44     1928      0.00190
SWE  1972     45     1927      0.00103
SWE  1972     46     1926      0.00050
SWE  1972     47     1925      0.00020
SWE  1972     48     1924      0.00016
SWE  1972     49     1923      0.00000
SWE  1972     50     1922      0.00000
SWE  1972     51     1921      0.00000
SWE  1972     52     1920      0.00000
SWE  1972     53     1919      0.00000
SWE  1972     54     1918      0.00000
SWE  1972     55+    1917-     0.00000
SWE  1973     12-    1961+     0.00000
SWE  1973     13     1960      0.00002
SWE  1973     14     1959      0.00006
SWE  1973     15     1958      0.00101
SWE  1973     16     1957      0.00524
SWE  1973     17     1956      0.01863
SWE  1973     18     1955      0.03700
SWE  1973     19     1954      0.05602
SWE  1973     20     1953      0.08082
SWE  1973     21     1952      0.10182
SWE  1973     22     1951      0.11749
SWE  1973     23     1950      0.13073
SWE  1973     24     1949      0.14077
SWE  1973     25     1948      0.14100
SWE  1973     26     1947      0.14341
SWE  1973     27     1946      0.13567
SWE  1973     28     1945      0.12476
SWE  1973     29     1944      0.11466
SWE  1973     30     1943      0.09829
SWE  1973     31     1942      0.08445
SWE  1973     32     1941      0.06931
SWE  1973     33     1940      0.05764
SWE  1973     34     1939      0.04917
SWE  1973     35     1938      0.03962
SWE  1973     36     1937      0.03252
SWE  1973     37     1936      0.02385
SWE  1973     38     1935      0.01989
SWE  1973     39     1934      0.01442
SWE  1973     40     1933      0.01062
SWE  1973     41     1932      0.00718
SWE  1973     42     1931      0.00465
SWE  1973     43     1930      0.00292
SWE  1973     44     1929      0.00200
SWE  1973     45     1928      0.00101
SWE  1973     46     1927      0.00064
SWE  1973     47     1926      0.00035
SWE  1973     48     1925      0.00014
SWE  1973     49     1924      0.00004
SWE  1973     50     1923      0.00000
SWE  1973     51     1922      0.00000
SWE  1973     52     1921      0.00000
SWE  1973     53     1920      0.00000
SWE  1973     54     1919      0.00000
SWE  1973     55+    1918-     0.00000
SWE  1974     12-    1962+     0.00000
SWE  1974     13     1961      0.00000
SWE  1974     14     1960      0.00012
SWE  1974     15     1959      0.00066
SWE  1974     16     1958      0.00472
SWE  1974     17     1957      0.01690
SWE  1974     18     1956      0.03568
SWE  1974     19     1955      0.06077
SWE  1974     20     1954      0.08448
SWE  1974     21     1953      0.10161
SWE  1974     22     1952      0.11912
SWE  1974     23     1951      0.13279
SWE  1974     24     1950      0.14072
SWE  1974     25     1949      0.14389
SWE  1974     26     1948      0.14306
SWE  1974     27     1947      0.13670
SWE  1974     28     1946      0.12577
SWE  1974     29     1945      0.11222
SWE  1974     30     1944      0.09792
SWE  1974     31     1943      0.08507
SWE  1974     32     1942      0.07055
SWE  1974     33     1941      0.05895
SWE  1974     34     1940      0.04789
SWE  1974     35     1939      0.03826
SWE  1974     36     1938      0.03131
SWE  1974     37     1937      0.02354
SWE  1974     38     1936      0.01963
SWE  1974     39     1935      0.01445
SWE  1974     40     1934      0.01098
SWE  1974     41     1933      0.00775
SWE  1974     42     1932      0.00460
SWE  1974     43     1931      0.00265
SWE  1974     44     1930      0.00167
SWE  1974     45     1929      0.00084
SWE  1974     46     1928      0.00042
SWE  1974     47     1927      0.00022
SWE  1974     48     1926      0.00002
SWE  1974     49     1925      0.00002
SWE  1974     50     1924      0.00000
SWE  1974     51     1923      0.00000
SWE  1974     52     1922      0.00000
SWE  1974     53     1921      0.00000
SWE  1974     54     1920      0.00000
SWE  1974     55+    1919-     0.00000
SWE  1975     12-    1963+     0.00000
SWE  1975     13     1962      0.00000
SWE  1975     14     1961      0.00014
SWE  1975     15     1960      0.00071
SWE  1975     16     1959      0.00463
SWE  1975     17     1958      0.01436
SWE  1975     18     1957      0.03140
SWE  1975     19     1956      0.05498
SWE  1975     20     1955      0.07563
SWE  1975     21     1954      0.09422
SWE  1975     22     1953      0.11211
SWE  1975     23     1952      0.12526
SWE  1975     24     1951      0.13012
SWE  1975     25     1950      0.14301
SWE  1975     26     1949      0.13892
SWE  1975     27     1948      0.12964
SWE  1975     28     1947      0.12011
SWE  1975     29     1946      0.10888
SWE  1975     30     1945      0.09306
SWE  1975     31     1944      0.08117
SWE  1975     32     1943      0.06748
SWE  1975     33     1942      0.05501
SWE  1975     34     1941      0.04709
SWE  1975     35     1940      0.03643
SWE  1975     36     1939      0.02864
SWE  1975     37     1938      0.02188
SWE  1975     38     1937      0.01665
SWE  1975     39     1936      0.01268
SWE  1975     40     1935      0.00949
SWE  1975     41     1934      0.00585
SWE  1975     42     1933      0.00424
SWE  1975     43     1932      0.00247
SWE  1975     44     1931      0.00152
SWE  1975     45     1930      0.00072
SWE  1975     46     1929      0.00038
SWE  1975     47     1928      0.00011
SWE  1975     48     1927      0.00015
SWE  1975     49     1926      0.00004
SWE  1975     50     1925      0.00000
SWE  1975     51     1924      0.00000
SWE  1975     52     1923      0.00000
SWE  1975     53     1922      0.00002
SWE  1975     54     1921      0.00000
SWE  1975     55+    1920-     0.00000
SWE  1976     12-    1964+     0.00000
SWE  1976     13     1963      0.00000
SWE  1976     14     1962      0.00008
SWE  1976     15     1961      0.00060
SWE  1976     16     1960      0.00322
SWE  1976     17     1959      0.01195
SWE  1976     18     1958      0.02702
SWE  1976     19     1957      0.04681
SWE  1976     20     1956      0.07237
SWE  1976     21     1955      0.08740
SWE  1976     22     1954      0.10322
SWE  1976     23     1953      0.11284
SWE  1976     24     1952      0.12463
SWE  1976     25     1951      0.13314
SWE  1976     26     1950      0.13317
SWE  1976     27     1949      0.13012
SWE  1976     28     1948      0.11529
SWE  1976     29     1947      0.10548
SWE  1976     30     1946      0.08985
SWE  1976     31     1945      0.07704
SWE  1976     32     1944      0.06539
SWE  1976     33     1943      0.05402
SWE  1976     34     1942      0.04628
SWE  1976     35     1941      0.03743
SWE  1976     36     1940      0.02816
SWE  1976     37     1939      0.02273
SWE  1976     38     1938      0.01703
SWE  1976     39     1937      0.01234
SWE  1976     40     1936      0.00935
SWE  1976     41     1935      0.00571
SWE  1976     42     1934      0.00375
SWE  1976     43     1933      0.00263
SWE  1976     44     1932      0.00142
SWE  1976     45     1931      0.00080
SWE  1976     46     1930      0.00039
SWE  1976     47     1929      0.00029
SWE  1976     48     1928      0.00002
SWE  1976     49     1927      0.00002
SWE  1976     50     1926      0.00002
SWE  1976     51     1925      0.00000
SWE  1976     52     1924      0.00000
SWE  1976     53     1923      0.00000
SWE  1976     54     1922      0.00000
SWE  1976     55+    1921-     0.00000
SWE  1977     12-    1965+     0.00000
SWE  1977     13     1964      0.00002
SWE  1977     14     1963      0.00005
SWE  1977     15     1962      0.00076
